Date,Chain,Postcode,Category,Total Units,Total cost per unit,Prices,,
01/05/2017,Nike,4215,Womens,5,7.99,1.75,,
01/05/2017,Adidas,3134,Womens,9,6.99,3.50,,
01/05/2017,Nike,2350,Juniors,7,9.99,5.50,,
01/05/2017,Nike,3353,Womens,12,6.24,3.62,,
01/05/2017,Adidas,3931,Womens,7,9.99,5.50,,
01/05/2017,Adidas,4680,Kids,7,7.99,3.50,,
01/05/2017,Adidas,5607,Mens,7,9.99,5.50,,
01/05/2017,Nike,3550,Womens,9,10.00,6.50,,
01/05/2017,Adidas,6010,Home,19,4.10,2.44,,
01/05/2017,Adidas,2790,Home,42,3.90,3.15,,
01/05/2017,Adidas,4870,Hosiery,35,3.58,2.67,,
01/05/2017,Adidas,3280,Shoes,16,3.99,2.00,,
01/05/2017,Adidas,3690,Shoes,16,3.99,2.00,,
01/05/2017,Nike,4558,Equipment,16,2.99,1.00,,
01/05/2017,Nike,6330,Mens,4,9.99,2.00,,
01/05/2017,Adidas,6725,Mens,43,3.16,2.41,,
01/05/2017,Adidas,4883,Home,5,13.99,7.55,,
01/05/2017,Adidas,5082,Shoes,9,5.99,2.40,,
01/05/2017,Nike,3066,Home,6,13.66,8.27,,
01/05/2017,Adidas,4703,Womens,7,10.13,5.50,,
01/05/2017,Nike,2541,Equipment,5,7.99,1.50,,
01/05/2017,Nike,4215,Hosiery,9,6.99,3.38,,
01/05/2017,Nike,6280,Hosiery,9,6.99,3.38,,
01/05/2017,Adidas,2750,Home,14,5.28,2.96,,
01/05/2017,Nike,2650,Kids,70,1.58,1.12,,
01/05/2017,Adidas,2131,Home,15,4.86,2.69,,
01/05/2017,Nike,3148,Hosiery,10,6.64,3.38,,
01/05/2017,Adidas,7018,Mens,26,2.96,1.70,,
01/05/2017,Nike,3199,Juniors,22,2.99,1.50,,
01/05/2017,Nike,2020,Mens,8,5.99,1.89,,
01/05/2017,Adidas,4220,Womens,11,5.99,3.00,,
01/05/2017,Nike,3148,Groceries,46,2.46,1.74,,
01/05/2017,Adidas,4012,Kids,8,7.37,3.26,,
01/05/2017,Adidas,5290,Womens,6,9.99,4.50,,
01/05/2017,Nike,2480,Equipment,4,16.99,8.75,,
01/05/2017,Nike,3148,Kids,18,3.74,1.90,,
01/05/2017,Adidas,870,Shoes,13,27.92,25.37,,
01/05/2017,Nike,2101,Groceries,185,0.49,0.31,,
01/05/2017,Adidas,3690,Home,33,3.42,2.41,,
01/05/2017,Nike,2617,Mens,6,9.66,4.11,,
01/05/2017,Adidas,3136,Home,20,3.44,1.77,,
01/05/2017,Adidas,2158,Womens,8,12.99,8.82,,
01/05/2017,Adidas,5290,Juniors,11,7.81,4.77,,
01/05/2017,Nike,2617,Womens,36,1.96,1.03,,
01/05/2017,Adidas,4012,Home,21,4.20,2.60,,
01/05/2017,Adidas,3131,Home,27,3.18,1.93,,
01/05/2017,Adidas,6450,Hosiery,30,2.98,1.86,,
01/05/2017,Nike,4119,Womens,34,1.99,1.00,,
01/05/2017,Adidas,6027,Home,22,4.06,2.53,,
01/05/2017,Adidas,3931,Hosiery,20,3.79,2.10,,
01/05/2017,Nike,4551,Kids,85,2.36,1.96,,
01/05/2017,Nike,6330,Kids,37,3.62,2.71,,
01/05/2017,Nike,3199,Shoes,14,4.85,2.43,,
01/05/2017,Nike,2800,Womens,7,9.70,4.85,,
01/05/2017,Adidas,5607,Womens,7,10.42,5.57,,
01/05/2017,Adidas,3280,Home,22,3.81,2.25,,
01/05/2017,Nike,6280,Juniors,59,2.91,2.33,,
01/05/2017,Adidas,6112,Juniors,10,10.89,7.45,,
01/05/2017,Adidas,3429,Home,23,3.63,2.13,,
01/05/2017,Adidas,5169,Womens,11,7.54,4.37,,
01/05/2017,Adidas,4305,Womens,8,9.87,5.51,,
01/05/2017,Nike,3550,Womens,7,9.99,5.00,,
01/05/2017,Adidas,2064,Mens,5,12.99,6.00,,
01/05/2017,Nike,2800,Accessories,5,7.99,1.00,,
01/05/2017,Nike,6330,Groceries,64,1.55,1.00,,
01/05/2017,Nike,2154,Shoes,7,6.99,1.99,,
01/05/2017,Adidas,3977,Mens,75,2.32,1.85,,
01/05/2017,Nike,2541,Groceries,144,0.91,0.67,,
01/05/2017,Nike,4068,Shoes,39,22.33,21.43,,
01/05/2017,Nike,2154,Kids,133,2.35,2.09,,
01/05/2017,Nike,3175,Accessories,17,4.27,2.19,,
01/05/2017,Adidas,3134,Home,14,5.70,3.17,,
01/05/2017,Nike,2830,Womens,7,11.42,6.36,,
01/05/2017,Nike,2830,Accessories,5,16.19,9.10,,
01/05/2017,Adidas,5168,Mens,63,2.73,2.17,,
01/05/2017,Adidas,3134,Womens,13,5.76,3.02,,
01/05/2017,Nike,2116,Groceries,210,1.34,1.17,,
01/05/2017,Adidas,2158,Womens,9,7.44,3.48,,
01/05/2017,Adidas,4220,Kids,25,2.48,1.05,,
01/05/2017,Nike,2800,Shoes,25,2.93,1.50,,
01/05/2017,Nike,4068,Juniors,9,7.99,4.00,,
01/05/2017,Nike,4053,Mens,8,7.99,3.50,,
01/05/2017,Nike,2350,Mens,6,7.99,2.00,,
01/05/2017,Adidas,7010,Hosiery,9,7.90,3.90,,
01/05/2017,Adidas,5169,Home,24,3.70,2.19,,
01/05/2017,Nike,3018,Kids,91,3.19,2.79,,
01/05/2017,Adidas,5343,Equipment,21,5.49,3.76,,
01/05/2017,Nike,2154,Womens,30,3.26,2.05,,
01/05/2017,Adidas,3500,Womens,33,4.09,2.99,,
01/05/2017,Adidas,2750,Juniors,28,5.28,3.98,,
01/05/2017,Adidas,4566,Womens,18,3.97,1.95,,
01/05/2017,Adidas,5043,Womens,15,5.13,2.70,,
01/05/2017,Adidas,6112,Mens,20,4.45,2.63,,
01/05/2017,Adidas,4825,Womens,8,12.99,8.42,,
01/05/2017,Adidas,6021,Womens,8,12.99,8.42,,
01/05/2017,Nike,3066,Womens,21,5.71,3.96,,
01/05/2017,Adidas,4570,Womens,8,9.87,5.26,,
01/05/2017,Nike,3353,Accessories,39,1.95,1.00,,
01/05/2017,Nike,2560,Juniors,10,7.49,3.79,,
01/05/2017,Nike,2541,Groceries,89,5.14,4.72,,
01/05/2017,Adidas,2790,Shoes,25,2.99,1.50,,
01/05/2017,Adidas,6021,Juniors,25,2.99,1.50,,
01/05/2017,Nike,3551,Kids,34,1.71,0.61,,
01/05/2017,Adidas,4012,Hosiery,30,4.26,3.02,,
01/05/2017,Nike,2015,Womens,8,9.37,4.69,,
01/05/2017,Nike,3076,Mens,8,10.37,5.69,,
01/05/2017,Adidas,4655,Womens,20,5.35,3.46,,
01/05/2017,Adidas,5343,Juniors,17,10.70,8.47,,
01/05/2017,Adidas,2120,Accessories,8,7.99,3.25,,
01/05/2017,Nike,2650,Juniors,8,7.37,2.62,,
01/05/2017,Nike,2015,Mens,15,4.99,2.45,,
01/05/2017,Adidas,4883,Hosiery,32,3.87,2.68,,
01/05/2017,Nike,3551,Kids,19,4.68,2.67,,
01/05/2017,Nike,2101,Groceries,116,1.17,0.84,,
01/05/2017,Adidas,2539,Home,53,4.94,4.22,,
01/05/2017,Nike,3148,Equipment,22,3.70,1.96,,
01/05/2017,Nike,2800,Mens,18,4.21,2.08,,
01/05/2017,Adidas,2064,Womens,12,6.66,3.46,,
01/05/2017,Adidas,6112,Accessories,40,4.72,3.75,,
01/05/2017,Nike,3175,Kids,105,3.84,3.47,,
01/05/2017,Nike,2350,Womens,64,5.56,4.96,,
01/05/2017,Nike,2560,Womens,23,2.82,1.14,,
01/05/2017,Nike,2830,Home,14,7.99,5.23,,
01/05/2017,Adidas,5343,Mens,56,2.36,1.67,,
01/05/2017,Adidas,4566,Juniors,13,7.99,5.00,,
01/05/2017,Nike,3066,Accessories,11,6.35,2.81,,
01/05/2017,Adidas,4655,Womens,10,4.99,1.10,,
01/05/2017,Nike,2031,Juniors,9,8.66,4.34,,
01/05/2017,Adidas,6725,Womens,8,9.87,5.01,,
01/05/2017,Adidas,3179,Mens,63,2.65,2.03,,
01/05/2017,Adidas,6010,Home,31,3.17,1.91,,
01/05/2017,Nike,4509,Womens,24,5.40,3.77,,
01/05/2017,Nike,3199,Kids,34,3.82,2.67,,
01/05/2017,Adidas,5043,Home,8,10.12,5.22,,
01/05/2017,Adidas,3179,Womens,14,6.21,3.40,,
01/05/2017,Adidas,4305,Womens,20,6.47,4.50,,
01/05/2017,Adidas,2609,Home,27,3.55,2.09,,
01/05/2017,Adidas,3915,Womens,7,11.09,5.43,,
01/05/2017,Nike,3353,Accessories,11,7.99,4.39,,
01/05/2017,Nike,3066,Womens,35,5.28,4.14,,
01/05/2017,Adidas,3030,Womens,10,7.99,4.00,,
01/05/2017,Adidas,4305,Home,22,3.79,1.98,,
01/05/2017,Nike,2020,Womens,8,7.99,3.00,,
01/05/2017,Adidas,5082,Juniors,8,7.99,3.00,,
01/05/2017,Adidas,7018,Juniors,8,9.99,5.00,,
01/05/2017,Adidas,7250,Mens,8,7.99,3.00,,
01/05/2017,Adidas,5607,Womens,4,24.99,15.00,,
01/05/2017,Nike,4551,Groceries,212,0.74,0.55,,
01/05/2017,Nike,2480,Home,32,4.57,3.31,,
01/05/2017,Nike,2541,Groceries,79,1.53,1.02,,
01/05/2017,Adidas,2158,Mens,41,3.99,3.00,,
01/05/2017,Adidas,3977,Equipment,22,3.95,2.10,,
01/05/2017,Nike,2350,Accessories,5,22.99,14.80,,
01/05/2017,Adidas,5082,Home,12,7.82,4.41,,
01/05/2017,Nike,2015,Juniors,43,4.80,3.84,,
01/05/2017,Adidas,3179,Mens,14,5.99,3.05,,
01/05/2017,Adidas,6052,Womens,9,12.99,8.42,,
01/05/2017,Nike,3551,Groceries,73,1.70,1.14,,
01/05/2017,Nike,2350,Juniors,5,13.59,5.35,,
01/05/2017,Adidas,3030,Mens,10,9.99,5.85,,
01/05/2017,Adidas,870,Home,16,5.43,2.83,,
01/05/2017,Nike,2541,Kids,10,7.59,3.40,,
01/05/2017,Nike,2116,Shoes,6,9.99,3.00,,
01/05/2017,Nike,4551,Juniors,22,4.13,2.22,,
01/05/2017,Nike,2020,Juniors,67,2.27,1.64,,
01/05/2017,Nike,6280,Womens,35,1.98,0.78,,
01/05/2017,Adidas,6109,Shoes,7,29.56,23.53,,
01/05/2017,Adidas,2478,Home,36,3.18,2.00,,
01/05/2017,Adidas,2539,Mens,19,3.99,1.75,,
01/05/2017,Adidas,2478,Hosiery,96,2.60,2.16,,
01/05/2017,Adidas,7320,Juniors,13,9.74,6.46,,
01/05/2017,Nike,3353,Juniors,9,7.21,2.47,,
01/05/2017,Adidas,3030,Mens,62,6.16,5.47,,
01/05/2017,Adidas,4680,Womens,11,4.99,1.10,,
01/05/2017,Adidas,7320,Womens,11,4.99,1.10,,
01/05/2017,Nike,2067,Womens,54,3.68,2.88,,
01/05/2017,Nike,4053,Shoes,29,2.99,1.50,,
01/05/2017,Nike,4551,Juniors,29,2.99,1.50,,
01/05/2017,Nike,2800,Equipment,76,0.99,0.42,,
01/05/2017,Adidas,3280,Womens,41,4.40,3.34,,
01/05/2017,Adidas,4570,Mens,9,9.43,4.61,,
01/05/2017,Adidas,2485,Womens,6,12.99,5.75,,
01/05/2017,Nike,2480,Mens,20,3.57,1.39,,
01/05/2017,Nike,4068,Womens,19,6.15,3.85,,
01/05/2017,Adidas,4870,Kids,22,2.66,0.67,,
01/05/2017,Adidas,2141,Womens,8,12.99,7.50,,
01/05/2017,Nike,4068,Mens,8,11.99,6.50,,
01/05/2017,Adidas,6052,Accessories,61,3.73,3.01,,
01/05/2017,Adidas,3931,Womens,11,9.99,5.97,,
01/05/2017,Adidas,4305,Mens,10,5.79,1.37,,
01/05/2017,Nike,3066,Groceries,217,0.63,0.43,,
01/05/2017,Adidas,3977,Home,25,4.03,2.26,,
01/05/2017,Nike,2541,Womens,25,2.75,0.97,,
01/05/2017,Adidas,3136,Womens,17,7.76,5.15,,
01/05/2017,Nike,3353,Groceries,133,1.25,0.92,,
01/05/2017,Adidas,7018,Mens,18,4.49,2.01,,
01/05/2017,Adidas,4700,Mens,10,9.99,5.50,,
01/05/2017,Nike,3550,Juniors,9,9.99,5.00,,
01/05/2017,Adidas,6112,Womens,9,9.99,5.00,,
01/05/2017,Adidas,2158,Hosiery,11,7.99,3.90,,
01/05/2017,Adidas,4220,Mens,11,5.99,1.89,,
01/05/2017,Adidas,2141,Kids,17,3.82,1.16,,
01/05/2017,Nike,2830,Kids,76,3.68,3.08,,
01/05/2017,Nike,4215,Accessories,49,1.38,0.45,,
01/05/2017,Nike,4558,Juniors,54,4.26,3.42,,
01/05/2017,Nike,3551,Accessories,9,12.21,7.16,,
01/05/2017,Adidas,4700,Womens,7,12.99,6.50,,
01/05/2017,Nike,2020,Juniors,43,5.12,4.06,,
01/05/2017,Nike,3018,Groceries,43,2.99,1.93,,
01/05/2017,Adidas,6112,Womens,8,12.99,7.29,,
01/05/2017,Nike,2480,Equipment,10,6.44,1.87,,
01/05/2017,Nike,4119,Shoes,33,2.89,1.50,,
01/05/2017,Adidas,3429,Womens,4,24.99,13.50,,
01/05/2017,Adidas,3915,Home,35,4.14,2.82,,
01/05/2017,Nike,3199,Groceries,149,1.32,1.01,,
01/05/2017,Adidas,5290,Equipment,30,3.64,2.10,,
01/05/2017,Nike,4068,Juniors,93,2.91,2.41,,
01/05/2017,Adidas,4570,Shoes,13,5.99,2.40,,
01/05/2017,Adidas,3690,Womens,12,4.99,1.10,,
01/05/2017,Adidas,2158,Womens,5,17.99,8.65,,
01/05/2017,Nike,2154,Kids,106,3.52,3.08,,
01/05/2017,Adidas,6109,Shoes,22,3.92,1.78,,
01/05/2017,Adidas,2790,Mens,8,10.99,5.11,,
01/05/2017,Adidas,4680,Home,30,3.82,2.25,,
01/05/2017,Adidas,4220,Home,33,4.21,2.78,,
01/05/2017,Adidas,2120,Womens,11,12.99,8.70,,
01/05/2017,Adidas,6021,Home,20,4.88,2.52,,
01/05/2017,Nike,3148,Groceries,102,1.45,0.99,,
01/05/2017,Adidas,7320,Accessories,10,7.99,3.25,,
01/05/2017,Adidas,6027,Hosiery,29,4.65,3.01,,
01/05/2017,Adidas,5607,Hosiery,17,5.71,2.90,,
01/05/2017,Nike,2154,Accessories,32,1.99,0.50,,
01/05/2017,Nike,3199,Accessories,12,5.99,2.01,,
01/05/2017,Adidas,3429,Accessories,34,6.26,4.85,,
01/05/2017,Adidas,5043,Mens,12,7.99,4.00,,
01/05/2017,Adidas,5607,Womens,20,6.29,3.90,,
01/05/2017,Nike,3148,Home,11,12.63,8.27,,
01/05/2017,Nike,6280,Equipment,32,2.50,1.00,,
01/05/2017,Adidas,2539,Hosiery,34,3.23,1.82,,
01/05/2017,Adidas,2790,Home,23,5.01,2.92,,
01/05/2017,Adidas,6112,Home,23,4.38,2.29,,
01/05/2017,Adidas,4703,Home,29,3.56,1.90,,
01/05/2017,Nike,2020,Womens,15,9.20,5.96,,
01/05/2017,Adidas,5043,Hosiery,27,3.88,2.08,,
01/05/2017,Nike,4215,Kids,74,2.73,2.07,,
01/05/2017,Adidas,2485,Hosiery,40,3.38,2.16,,
01/05/2017,Adidas,2064,Mens,7,6.99,0.01,,
01/05/2017,Adidas,6450,Womens,10,9.89,5.00,,
01/05/2017,Adidas,5169,Home,21,4.75,2.42,,
01/05/2017,Nike,2800,Womens,45,4.48,3.39,,
01/05/2017,Adidas,3931,Home,26,3.87,1.99,,
01/05/2017,Adidas,2478,Womens,45,5.40,4.31,,
01/05/2017,Nike,3551,Womens,26,2.50,0.60,,
01/05/2017,Nike,4551,Womens,45,3.59,2.49,,
01/05/2017,Nike,3199,Juniors,21,5.37,3.00,,
01/05/2017,Adidas,4802,Home,21,5.56,3.18,,
01/05/2017,Adidas,2539,Womens,9,11.66,6.11,,
01/05/2017,Adidas,3630,Shoes,5,19.99,10.00,,
01/05/2017,Adidas,4570,Womens,5,14.99,5.00,,
01/05/2017,Nike,2020,Womens,4,21.74,9.25,,
01/05/2017,Adidas,5169,Womens,12,12.99,8.82,,
01/05/2017,Nike,6330,Accessories,44,1.52,0.38,,
01/05/2017,Nike,2101,Kids,72,3.63,2.93,,
01/05/2017,Nike,2350,Mens,9,11.66,6.06,,
01/05/2017,Nike,2650,Groceries,129,1.34,0.95,,
01/05/2017,Nike,2116,Mens,32,3.27,1.69,,
01/05/2017,Nike,3199,Womens,29,3.06,1.31,,
01/05/2017,Nike,4509,Kids,14,6.85,3.22,,
01/05/2017,Adidas,6450,Mens,19,4.91,2.22,,
01/05/2017,Nike,6530,Groceries,94,2.08,1.53,,
01/05/2017,Adidas,3280,Juniors,45,4.98,3.84,,
01/05/2017,Adidas,2478,Womens,15,6.92,3.50,,
01/05/2017,Nike,2067,Mens,12,7.16,2.88,,
01/05/2017,Nike,4068,Kids,36,2.33,0.90,,
01/05/2017,Nike,2154,Juniors,60,2.70,1.84,,
01/05/2017,Adidas,3134,Mens,10,7.49,2.34,,
01/05/2017,Adidas,4680,Kids,16,5.99,2.75,,
01/05/2017,Adidas,6112,Kids,14,7.56,3.85,,
01/05/2017,Adidas,3429,Hosiery,32,4.31,2.68,,
01/05/2017,Adidas,6030,Home,28,3.92,2.05,,
01/05/2017,Nike,2154,Equipment,15,6.99,3.50,,
01/05/2017,Adidas,7010,Mens,15,5.99,2.50,,
01/05/2017,Nike,2031,Groceries,110,1.45,0.97,,
01/05/2017,Adidas,6109,Hosiery,27,4.51,2.57,,
01/05/2017,Adidas,4802,Womens,16,7.75,4.46,,
01/05/2017,Nike,2350,Groceries,120,1.44,1.00,,
01/05/2017,Adidas,5043,Juniors,15,8.52,5.00,,
01/05/2017,Adidas,5343,Juniors,15,6.39,2.86,,
01/05/2017,Nike,3199,Kids,19,5.62,2.84,,
01/05/2017,Nike,6280,Womens,14,6.78,3.00,,
01/05/2017,Adidas,6109,Home,30,3.95,2.18,,
01/05/2017,Nike,2617,Hosiery,13,7.99,3.90,,
01/05/2017,Adidas,7320,Home,31,3.67,1.94,,
01/05/2017,Nike,2650,Accessories,52,2.99,1.96,,
01/05/2017,Adidas,5168,Mens,24,3.99,1.75,,
01/05/2017,Adidas,6010,Mens,14,6.35,2.50,,
01/05/2017,Adidas,2158,Kids,12,7.99,3.50,,
01/05/2017,Nike,3199,Womens,12,5.99,1.50,,
01/05/2017,Adidas,3690,Kids,12,7.99,3.50,,
01/05/2017,Nike,2617,Womens,19,6.52,3.68,,
01/05/2017,Adidas,3179,Womens,9,9.99,4.00,,
01/05/2017,Nike,2154,Juniors,11,8.08,3.18,,
01/05/2017,Adidas,6021,Womens,14,4.95,1.10,,
01/05/2017,Adidas,6030,Mens,17,7.23,4.04,,
01/05/2017,Adidas,3280,Womens,14,4.99,1.10,,
01/05/2017,Nike,2154,Accessories,24,3.70,1.43,,
01/05/2017,Adidas,5169,Hosiery,104,3.20,2.68,,
01/05/2017,Adidas,3690,Hosiery,52,2.48,1.43,,
01/05/2017,Adidas,5011,Home,30,3.72,1.89,,
01/05/2017,Adidas,2485,Womens,12,12.99,8.42,,
01/05/2017,Adidas,4883,Womens,12,12.99,8.42,,
01/05/2017,Adidas,5169,Womens,11,9.99,5.00,,
01/05/2017,Nike,2350,Womens,33,2.27,0.60,,
01/05/2017,Nike,3076,Mens,17,4.46,1.21,,
01/05/2017,Adidas,3690,Womens,22,5.90,3.39,,
01/05/2017,Adidas,2478,Mens,9,6.99,0.84,,
01/05/2017,Nike,6330,Womens,33,5.03,3.35,,
01/05/2017,Nike,2617,Accessories,147,3.51,3.13,,
01/05/2017,Adidas,4802,Juniors,24,6.25,3.93,,
01/05/2017,Nike,2101,Kids,28,2.99,1.00,,
01/05/2017,Adidas,5343,Womens,11,10.99,5.91,,
01/05/2017,Nike,4551,Shoes,8,9.99,3.00,,
01/05/2017,Nike,2101,Groceries,117,1.59,1.11,,
01/05/2017,Nike,2067,Juniors,87,2.28,1.64,,
01/05/2017,Adidas,5043,Home,47,3.90,2.71,,
01/05/2017,Nike,6330,Groceries,124,1.61,1.16,,
01/05/2017,Nike,6530,Juniors,25,5.15,2.90,,
01/05/2017,Nike,2015,Groceries,247,0.76,0.53,,
01/05/2017,Nike,4068,Accessories,38,1.99,0.50,,
01/05/2017,Nike,3066,Groceries,134,1.36,0.94,,
01/05/2017,Nike,3199,Groceries,114,1.58,1.08,,
01/05/2017,Adidas,4566,Hosiery,35,3.99,2.36,,
01/05/2017,Nike,4551,Home,22,5.97,3.38,,
01/05/2017,Nike,2795,Womens,34,5.41,3.73,,
01/05/2017,Nike,2800,Home,27,5.14,3.01,,
01/05/2017,Nike,4119,Juniors,11,7.99,2.75,,
01/05/2017,Nike,2617,Kids,24,4.52,2.12,,
01/05/2017,Nike,2350,Hosiery,385,0.25,0.10,,
01/05/2017,Nike,3076,Hosiery,16,6.99,3.38,,
01/05/2017,Adidas,3500,Hosiery,101,2.12,1.55,,
01/05/2017,Nike,2560,Kids,38,3.31,1.78,,
01/05/2017,Adidas,6052,Mens,31,4.25,2.37,,
01/05/2017,Nike,2031,Kids,19,4.75,1.68,,
01/05/2017,Nike,2031,Juniors,17,6.47,3.03,,
01/05/2017,Nike,3076,Womens,67,1.90,1.03,,
01/05/2017,Adidas,6450,Womens,11,12.64,7.29,,
01/05/2017,Adidas,2539,Home,35,3.88,2.20,,
01/05/2017,Nike,6280,Groceries,116,1.54,1.03,,
01/05/2017,Adidas,6021,Juniors,15,7.94,4.00,,
01/05/2017,Adidas,4703,Womens,15,7.39,3.45,,
01/05/2017,Adidas,6052,Kids,23,5.99,3.42,,
01/05/2017,Adidas,6027,Mens,18,7.93,4.63,,
01/05/2017,Nike,4053,Groceries,55,5.00,3.92,,
01/05/2017,Adidas,2158,Mens,13,7.99,3.40,,
01/05/2017,Adidas,6030,Hosiery,28,4.35,2.22,,
01/05/2017,Adidas,4740,Womens,12,9.99,5.00,,
01/05/2017,Adidas,5168,Womens,12,9.99,5.00,,
01/05/2017,Adidas,7250,Juniors,13,7.99,3.38,,
01/05/2017,Adidas,7320,Womens,10,9.99,4.00,,
01/05/2017,Adidas,2131,Shoes,6,19.99,10.00,,
01/05/2017,Adidas,2485,Mens,21,5.96,3.11,,
01/05/2017,Nike,4068,Shoes,6,19.99,10.00,,
01/05/2017,Adidas,2609,Hosiery,59,3.64,2.62,,
01/05/2017,Nike,4509,Groceries,70,2.97,2.11,,
01/05/2017,Nike,2560,Groceries,26,6.56,4.25,,
01/05/2017,Adidas,3977,Womens,31,6.11,4.16,,
01/05/2017,Nike,2067,Shoes,21,5.56,2.68,,
01/05/2017,Adidas,6052,Hosiery,43,3.88,2.47,,
01/05/2017,Adidas,7018,Womens,35,5.41,3.68,,
01/05/2017,Nike,2031,Home,14,11.17,6.83,,
01/05/2017,Nike,4053,Womens,11,12.72,7.18,,
01/05/2017,Nike,2800,Accessories,41,1.99,0.50,,
01/05/2017,Nike,2480,Mens,19,5.46,2.25,,
01/05/2017,Nike,2650,Groceries,73,3.21,2.37,,
01/05/2017,Adidas,5607,Home,33,3.93,2.08,,
01/05/2017,Adidas,5169,Accessories,69,3.90,3.01,,
01/05/2017,Adidas,3429,Kids,14,8.35,3.97,,
01/05/2017,Adidas,7250,Womens,20,6.49,3.42,,
01/05/2017,Nike,2020,Womens,62,1.99,1.00,,
01/05/2017,Nike,4215,Kids,74,1.71,0.88,,
01/05/2017,Adidas,6021,Womens,35,5.25,3.49,,
01/05/2017,Adidas,3280,Womens,13,9.99,5.25,,
01/05/2017,Nike,2480,Kids,53,3.58,2.41,,
01/05/2017,Adidas,6030,Womens,16,4.99,1.10,,
01/05/2017,Adidas,4570,Womens,20,6.45,3.31,,
01/05/2017,Adidas,7320,Womens,24,6.53,3.90,,
01/05/2017,Adidas,4883,Womens,25,4.72,2.20,,
01/05/2017,Nike,4119,Groceries,77,2.68,1.86,,
01/05/2017,Nike,2154,Home,22,6.74,3.87,,
01/05/2017,Nike,3076,Juniors,33,6.72,4.80,,
01/05/2017,Nike,3148,Juniors,14,7.28,2.75,,
01/05/2017,Adidas,2141,Hosiery,33,4.78,2.86,,
01/05/2017,Nike,2101,Shoes,22,5.84,2.95,,
01/05/2017,Adidas,6027,Womens,21,6.04,3.00,,
01/05/2017,Adidas,6010,Hosiery,16,7.89,3.90,,
01/05/2017,Nike,2560,Womens,39,3.46,1.82,,
01/05/2017,Adidas,4703,Accessories,40,3.34,1.74,,
01/05/2017,Adidas,4825,Accessories,64,4.10,3.10,,
01/05/2017,Nike,3018,Mens,8,9.99,1.96,,
01/05/2017,Nike,2830,Accessories,52,1.61,0.37,,
01/05/2017,Adidas,3931,Kids,142,3.83,3.38,,
01/05/2017,Adidas,2485,Womens,13,8.85,3.88,,
01/05/2017,Nike,3066,Kids,37,3.49,1.74,,
01/05/2017,Nike,3550,Groceries,135,1.43,0.95,,
01/05/2017,Nike,3199,Mens,63,2.84,1.81,,
01/05/2017,Adidas,5169,Accessories,14,7.88,3.25,,
01/05/2017,Adidas,2609,Accessories,105,3.79,3.17,,
01/05/2017,Adidas,4305,Womens,10,12.99,6.50,,
01/05/2017,Adidas,6030,Mens,35,5.14,3.28,,
01/05/2017,Adidas,4870,Womens,22,8.20,5.24,,
01/05/2017,Adidas,4883,Home,40,4.32,2.69,,
01/05/2017,Adidas,4802,Juniors,18,7.66,4.03,,
01/05/2017,Adidas,3500,Hosiery,16,7.99,3.90,,
01/05/2017,Nike,4551,Womens,65,3.87,2.86,,
01/05/2017,Nike,2650,Womens,29,6.99,4.73,,
01/05/2017,Nike,2116,Groceries,143,1.75,1.29,,
01/05/2017,Nike,4215,Equipment,19,6.95,3.50,,
01/05/2017,Adidas,4655,Kids,21,7.66,4.53,,
01/05/2017,Nike,3018,Home,18,9.99,6.34,,
01/05/2017,Adidas,5011,Womens,57,5.84,4.69,,
01/05/2017,Adidas,6021,Home,36,3.89,2.05,,
01/05/2017,Adidas,3179,Kids,20,6.64,3.33,,
01/05/2017,Nike,6530,Accessories,93,0.99,0.28,,
01/05/2017,Nike,3199,Womens,46,5.37,3.93,,
01/05/2017,Adidas,3690,Mens,47,4.42,3.00,,
01/05/2017,Adidas,4825,Hosiery,43,3.43,1.87,,
01/05/2017,Adidas,5082,Kids,15,7.99,3.50,,
01/05/2017,Adidas,2609,Mens,30,5.53,3.27,,
01/05/2017,Adidas,3280,Mens,17,7.99,4.00,,
01/05/2017,Adidas,3280,Home,44,3.70,2.16,,
01/05/2017,Adidas,4700,Womens,18,8.83,5.06,,
01/05/2017,Adidas,3136,Accessories,33,5.14,3.08,,
01/05/2017,Adidas,4012,Shoes,8,21.12,12.63,,
01/05/2017,Adidas,4655,Home,33,4.35,2.29,,
01/05/2017,Adidas,5168,Juniors,19,7.15,3.54,,
01/05/2017,Adidas,4012,Womens,10,12.86,6.00,,
01/05/2017,Adidas,6027,Kids,20,5.99,2.55,,
01/05/2017,Nike,3148,Womens,15,7.59,3.00,,
01/05/2017,Nike,6280,Groceries,65,2.99,1.93,,
01/05/2017,Adidas,4802,Womens,22,7.89,4.76,,
01/05/2017,Nike,2480,Juniors,21,6.82,3.53,,
01/05/2017,Adidas,4680,Accessories,61,3.86,2.73,,
01/05/2017,Adidas,5607,Shoes,5,41.99,28.14,,
01/05/2017,Adidas,4570,Womens,27,6.51,3.94,,
01/05/2017,Adidas,3030,Accessories,46,7.22,5.71,,
01/05/2017,Adidas,5168,Home,32,5.18,3.01,,
01/05/2017,Adidas,3931,Kids,21,6.23,2.91,,
01/05/2017,Nike,2101,Mens,24,3.82,0.92,,
01/05/2017,Adidas,3134,Home,22,5.72,2.55,,
01/05/2017,Adidas,6010,Accessories,166,2.65,2.23,,
01/05/2017,Nike,3550,Groceries,268,0.72,0.46,,
